Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
11/5/1937,,73,48,0,0,
11/6/1937,,73,45,0,0,
11/7/1937,,77,47,0,0,
11/8/1937,,80,54,0,0,
11/9/1937,,80,64,0.1,0,
11/10/1937,,73,60,0.74,0,
11/11/1937,,69,58,0.01,0,
11/12/1937,,66,59,0,0,
11/13/1937,,81,47,0,0,
11/14/1937,,76,53,0,0,
11/15/1937,,77,44,0,0,
11/16/1937,,64,48,0,0,
11/17/1937,,47,40,0,0,
11/18/1937,,62,33,0,0,
11/19/1937,,60,40,1,0,
11/20/1937,,43,28,0,0,
11/21/1937,,48,26,0,0,
11/22/1937,,50,30,0,0,
11/23/1937,,52,40,0,0,
11/24/1937,,54,42,0,0,
11/25/1937,,69,44,0,0,
11/26/1937,,65,52,0,0,
11/27/1937,,72,54,0,0,
11/28/1937,,66,37,0,0,
11/29/1937,,64,33,0,0,
11/30/1937,,67,35,0,0,
12/1/1937,,67,42,0,0,
12/2/1937,,61,37,0,0,
12/3/1937,,58,33,0,0,
12/4/1937,,65,52,0.13,0,
12/5/1937,,59,43,0.61,0,
12/6/1937,,45,25,0,0,
12/7/1937,,51,25,0,0,
12/8/1937,,52,40,1.09,0,
12/9/1937,,41,28,0,0,
12/10/1937,,42,25,0,0,
12/11/1937,,44,31,0,0,
12/12/1937,,59,36,0.03,0,
12/13/1937,,72,55,0,0,
12/14/1937,,69,55,0,0,
12/15/1937,,71,61,0,0,
12/16/1937,,69,62,0.5,0,
12/17/1937,,62,51,0.04,0,
12/18/1937,,55,42,0,0,
12/19/1937,,54,38,0,0,
12/20/1937,,58,38,0,0,
12/21/1937,,60,36,0,0,
12/22/1937,,59,44,0.05,0,
12/23/1937,,61,52,1.05,0,
12/24/1937,,66,49,0,0,
12/25/1937,,71,58,0,0,
12/26/1937,,70,63,0.08,0,
12/27/1937,,71,61,0,0,
12/28/1937,,73,58,0,0,
12/29/1937,,74,58,0,0,
12/30/1937,,70,58,0,0,
12/31/1937,,71,52,0,0,
1/1/1938,,62,49,1.7,0,
1/2/1938,,57,41,0,0,
1/3/1938,,63,33,0,0,
1/4/1938,,62,41,0,0,
1/5/1938,,61,40,0,0,
1/6/1938,,58,46,0.62,0,
1/7/1938,,52,42,0,0,
1/8/1938,,48,29,0,0,
1/9/1938,,49,38,0.01,0,
1/10/1938,,52,45,1.94,0,
1/11/1938,,58,43,0,0,
1/12/1938,,64,54,0.14,0,
1/13/1938,,61,38,0,0,
1/14/1938,,64,44,0.01,0,
1/15/1938,,66,38,0,0,
1/16/1938,,71,38,0,0,
1/17/1938,,71,53,0.07,0,
1/18/1938,,74,60,0.02,0,
1/19/1938,,74,60,0.01,0,
1/20/1938,,78,60,0.03,0,
1/21/1938,,78,62,0,0,
1/22/1938,,79,62,0,0,
1/23/1938,,75,60,0.7,0,
1/24/1938,,69,50,0.17,0,
1/25/1938,,51,38,0,0,
1/26/1938,,49,29,0,0,
1/27/1938,,56,27,0,0,
1/28/1938,,64,34,0,0,
1/29/1938,,70,47,0,0,
1/30/1938,,73,59,0,0,
1/31/1938,,66,36,0.55,0,
2/1/1938,,62,26,0,0,
2/2/1938,,73,39,0,0,
2/3/1938,,75,55,0.01,0,
2/4/1938,,75,54,0,0,
2/5/1938,,76,52,0,0,
2/6/1938,,80,62,0,0,
2/7/1938,,77,57,0,0,
2/8/1938,,79,52,0,0,
2/9/1938,,80,61,0,0,
2/10/1938,,81,61,0,0,
2/11/1938,,79,59,0,0,
2/12/1938,,79,60,0,0,
2/13/1938,,81,60,0,0,
2/14/1938,,78,63,0,0,
2/15/1938,,77,60,0,0,
2/16/1938,,82,63,0,0,
2/17/1938,,80,66,0,0,
2/18/1938,,73,58,1.28,0,
2/19/1938,,61,35,0,0,
2/20/1938,,60,35,0,0,
2/21/1938,,60,40,0.09,0,
2/22/1938,,55,45,1.42,0,
2/23/1938,,59,44,0.26,0,
2/24/1938,,63,35,0,0,
2/25/1938,,60,43,0,0,
2/26/1938,,72,40,0,0,
2/27/1938,,78,50,0,0,
2/28/1938,,71,48,0,0,
3/1/1938,,72,41,0,0,
3/2/1938,,79,52,0,0,
3/3/1938,,83,61,0,0,
3/4/1938,,74,63,0,0,
3/5/1938,,81,65,0,0,
3/6/1938,,75,48,0.04,0,
3/7/1938,,65,40,0,0,
3/8/1938,,64,50,0.15,0,
3/9/1938,,72,53,0.19,0,
3/10/1938,,74,62,0,0,
3/11/1938,,76,48,0,0,
3/12/1938,,77,48,0,0,
3/13/1938,,77,58,0,0,
3/14/1938,,83,66,0,0,
3/15/1938,,76,69,0,0,
3/16/1938,,85,64,0,0,
3/17/1938,,81,47,0,0,
3/18/1938,,78,48,0,0,
3/19/1938,,80,65,0.02,0,
3/20/1938,,84,59,0,0,
3/21/1938,,83,69,0.07,0,
3/22/1938,,84,63,0.07,0,
3/23/1938,,76,60,0.82,0,
3/24/1938,,84,56,0,0,
3/25/1938,,83,59,0,0,
3/26/1938,,85,63,0,0,
3/27/1938,,84,66,0,0,
3/28/1938,,83,68,0,0,
3/29/1938,,80,71,0.05,0,
3/30/1938,,82,73,0,0,
3/31/1938,,82,72,0.03,0,
4/1/1938,,75,59,0,0,
4/2/1938,,69,49,0.15,0,
4/3/1938,,69,48,0,0,
4/4/1938,,75,42,0,0,
4/5/1938,,74,56,0,0,
4/6/1938,,78,63,1.41,0,
4/7/1938,,80,,0.12,0,
4/8/1938,,,40,0,0,
4/9/1938,,55,39,0,0,
4/10/1938,,67,34,0,0,
4/11/1938,,75,43,0,0,
4/12/1938,,81,55,0,0,
4/13/1938,,79,54,0,0,
4/14/1938,,81,59,0,0,
4/15/1938,,84,64,0,0,
4/16/1938,,86,70,0,0,
4/17/1938,,85,70,0,0,
4/18/1938,,79,64,1.12,0,
4/19/1938,,78,64,1.13,0,
4/20/1938,,72,61,0.92,0,
4/21/1938,,84,59,0.15,0,
4/22/1938,,79,65,0.04,0,
4/23/1938,,79,54,0,0,
4/24/1938,,82,55,0,0,
4/25/1938,,83,62,0,0,
4/26/1938,,84,64,0,0,
4/27/1938,,85,63,0,0,
4/28/1938,,87,64,0,0,
4/29/1938,,90,64,0,0,
4/30/1938,,88,66,0,0,
5/1/1938,,87,62,0,,
5/2/1938,,85,63,0,,
5/3/1938,,86,63,0,,
5/4/1938,,85,70,0,,
5/5/1938,,92,70,0,,
5/6/1938,,83,65,0,,
5/7/1938,,76,66,0.58,,
5/8/1938,,78,63,0.03,,
5/9/1938,,75,52,0,,
5/10/1938,,77,55,0,,
5/11/1938,,84,54,0,,
5/12/1938,,82,55,0,,
5/13/1938,,87,60,0,,
5/14/1938,,90,68,0.45,,
5/15/1938,,82,66,0,,
5/16/1938,,80,64,0,,
5/17/1938,,83,71,0,,
5/18/1938,,89,73,0.02,,
5/19/1938,,89,72,0,,
5/20/1938,,91,68,0,,
5/21/1938,,92,67,0,,
5/22/1938,,89,68,0,,
5/23/1938,,89,72,0,,
5/24/1938,,81,65,0.39,,
5/25/1938,,85,59,0.01,,
5/26/1938,,88,62,0,,
5/27/1938,,89,62,0,,
5/28/1938,,92,62,0,,
5/29/1938,,91,65,0,,
5/30/1938,,90,65,0,,
5/31/1938,,91,65,0,,
6/1/1938,,90,68,0,,
6/2/1938,,93,66,0.03,,
6/3/1938,,91,65,0,,
6/4/1938,,93,60,0,,
6/5/1938,,95,66,0,,
6/6/1938,,93,68,0.29,,
6/7/1938,,92,69,0,,
6/8/1938,,92,70,0,,
6/9/1938,,91,71,0,,
6/10/1938,,92,74,0.04,,
6/11/1938,,95,71,0,,
6/12/1938,,94,69,0.04,,
6/13/1938,,96,69,0.58,,
6/14/1938,,95,70,0,,
6/15/1938,,93,68,0,,
6/16/1938,,92,73,0,,
6/17/1938,,90,70,0,,
6/18/1938,,84,70,0.21,,
6/19/1938,,89,70,0.06,,
6/20/1938,,92,72,0.77,,
6/21/1938,,91,72,2.56,,
6/22/1938,,90,66,0,,
6/23/1938,,89,69,0,,
6/24/1938,,90,72,0,,
6/25/1938,,93,73,0.03,,
6/26/1938,,95,73,0,,
6/27/1938,,95,70,0,,
6/28/1938,,92,72,0,,
6/29/1938,,88,70,0.23,,
6/30/1938,,91,67,0,,
7/1/1938,,95,72,0,,
7/2/1938,,95,71,0,,
7/3/1938,,97,72,0,,
7/4/1938,,97,72,0,,
7/5/1938,,100,74,0,,
7/6/1938,,95,71,0,,
7/7/1938,,95,72,0,,
7/8/1938,,90,71,0,,
7/9/1938,,95,72,0.28,,
7/10/1938,,91,73,0,,
7/11/1938,,94,72,0,,
7/12/1938,,96,69,0,,
7/13/1938,,93,68,1.13,,
7/14/1938,,94,72,0,,
7/15/1938,,96,74,0,,
7/16/1938,,91,70,0,,
7/17/1938,,91,71,0,,
7/18/1938,,93,74,0.03,,
7/19/1938,,94,72,0.02,,
7/20/1938,,94,74,0.09,,
7/21/1938,,88,70,0.95,,
7/22/1938,,88,70,1.08,,
7/23/1938,,90,73,0.39,,
7/24/1938,,93,72,0,,
7/25/1938,,93,72,0,,
7/26/1938,,96,74,0,,
7/27/1938,,91,72,0.1,,
7/28/1938,,95,70,0.02,,
7/29/1938,,84,70,0,,
7/30/1938,,90,72,1.12,,
7/31/1938,,81,71,1.7,,
8/1/1938,,85,71,0.7,,
8/2/1938,,91,71,0,,
8/3/1938,,83,71,0,,
8/4/1938,,91,70,0.08,,
8/5/1938,,93,71,0,,
8/6/1938,,95,69,0,,
8/7/1938,,95,73,0,,
8/8/1938,,88,73,0,,
8/9/1938,,89,73,0.95,,
8/10/1938,,92,71,0.2,,
8/11/1938,,92,71,0,,
8/12/1938,,93,71,0,,
8/13/1938,,91,74,0.09,,
8/14/1938,,79,73,0.23,,
8/15/1938,,87,72,2.55,,
8/16/1938,,93,72,0.06,,
8/17/1938,,94,70,0,,
8/18/1938,,95,71,0,,
8/19/1938,,95,70,0,,
8/20/1938,,96,72,0,,
8/21/1938,,96,72,0,,
8/22/1938,,97,72,0,,
8/23/1938,,96,71,0,,
8/24/1938,,96,68,0.19,,
8/25/1938,,97,68,0,,
8/26/1938,,98,72,0,,
8/27/1938,,95,71,0,,
8/28/1938,,92,74,0,,
8/29/1938,,92,72,0,,
8/30/1938,,96,70,0,,
8/31/1938,,96,70,0,,
9/1/1938,,93,70,0,,
9/2/1938,,95,68,0.16,,
9/3/1938,,96,70,0,,
9/4/1938,,94,69,0.2,,
9/5/1938,,92,69,0.55,,
9/6/1938,,92,69,0,,
9/7/1938,,94,69,0,,
9/8/1938,,95,70,0,,
9/9/1938,,92,71,0,,
9/10/1938,,78,73,0.08,,
9/11/1938,,88,71,0.23,,
9/12/1938,,91,72,0.18,,
9/13/1938,,93,71,0,,
9/14/1938,,93,70,0,,
9/15/1938,,86,70,0.16,,
9/16/1938,,88,63,0,,
9/17/1938,,87,65,0,,
9/18/1938,,87,61,0,,
9/19/1938,,83,64,0,,
9/20/1938,,80,51,0,,
9/21/1938,,79,50,0,,
9/22/1938,,84,50,0,,
9/23/1938,,89,50,0,,
9/24/1938,,90,55,0,,
9/25/1938,,90,58,0,,
9/26/1938,,91,62,0,,
9/27/1938,,93,64,0,,
9/28/1938,,92,63,0,,
9/29/1938,,93,60,0,,
9/30/1938,,93,65,0,,
10/1/1938,,96,57,0,,
10/2/1938,,95,68,0,,
10/3/1938,,91,68,0,,
10/4/1938,,91,65,0,,
10/5/1938,,86,59,0,,
10/6/1938,,91,57,0,,
10/7/1938,,90,64,0,,
10/8/1938,,89,59,0,,
10/9/1938,,86,65,0,,
10/10/1938,,83,55,0,,
10/11/1938,,79,61,0.02,,
10/12/1938,,81,68,0,,
10/13/1938,,86,59,0,,
10/14/1938,,89,58,0,,
10/15/1938,,89,59,0,,
10/16/1938,,85,59,0,,
10/17/1938,,82,70,0.2,,
10/18/1938,,83,69,0.55,,
10/19/1938,,84,68,0.1,,
10/20/1938,,76,66,0.01,,
10/21/1938,,77,44,0,,
10/22/1938,,77,42,0,,
10/23/1938,,79,42,0,,
10/24/1938,,61,40,0,,
10/25/1938,,78,35,0,,
10/26/1938,,83,42,0,,
10/27/1938,,85,52,0,,
10/28/1938,,82,46,0,,
10/29/1938,,80,49,0,,
10/30/1938,,83,49,0,,
10/31/1938,,84,47,0,,
11/1/1938,,81,53,0,0,
11/2/1938,,85,59,0,0,
11/3/1938,,83,65,0,0,
11/4/1938,,73,49,2.05,0,
11/5/1938,,80,48,0,0,
11/6/1938,,83,55,0,0,
11/7/1938,,72,48,0.03,0,
11/8/1938,,58,33,0,0,
11/9/1938,,65,30,0,0,
11/10/1938,,74,31,0,0,
11/11/1938,,80,38,0,0,
11/12/1938,,83,52,0,0,
11/13/1938,,82,64,0.17,0,
11/14/1938,,76,61,0,0,
11/15/1938,,77,59,0,0,
11/16/1938,,82,60,0,0,
11/17/1938,,83,65,0,0,
11/18/1938,,75,60,1.39,0,
11/19/1938,,62,43,0,0,
11/20/1938,,68,35,0,0,
11/21/1938,,73,35,0,0,
11/22/1938,,76,48,0,0,
11/23/1938,,71,49,0,0,
11/24/1938,,65,37,0.08,0,
11/25/1938,,51,24,0,0,
11/26/1938,,55,33,0,0,
11/27/1938,,53,26,0,0,
11/28/1938,,55,22,0,0,
11/29/1938,,66,26,0,0,
11/30/1938,,70,29,0,0,
12/1/1938,,74,46,0,0,
12/2/1938,,75,53,0,0,
12/3/1938,,70,52,0.33,0,
12/4/1938,,67,37,0,0,
12/5/1938,,67,40,0,0,
12/6/1938,,67,31,0,0,
12/7/1938,,71,40,0,0,
12/8/1938,,64,45,0.86,0,
12/9/1938,,60,35,0,0,
12/10/1938,,72,34,0,0,
12/11/1938,,78,55,0,0,
12/12/1938,,78,56,0,0,
12/13/1938,,68,48,0,0,
12/14/1938,,55,45,0,0,
12/15/1938,,59,32,0,0,
12/16/1938,,66,31,0,0,
12/17/1938,,66,39,0,0,
12/18/1938,,62,46,0.06,0,
12/19/1938,,61,29,0,0,
12/20/1938,,72,45,0,0,
12/21/1938,,65,56,0,0,
12/22/1938,,72,52,0,0,
12/23/1938,,74,56,0.11,0,
12/24/1938,,69,52,0.04,0,
12/25/1938,,58,45,0.45,0,
12/26/1938,,62,44,1.12,0,
12/27/1938,,54,35,0,0,
12/28/1938,,43,30,0,0,
12/29/1938,,63,38,0,0,
12/30/1938,,58,47,0,0,
12/31/1938,,58,45,0,0,
1/1/1939,,68,42,0,0,
1/2/1939,,74,41,0,0,
1/3/1939,,72,50,0,0,
1/4/1939,,70,66,0.38,0,
1/5/1939,,70,49,0.28,0,
1/6/1939,,70,38,0,0,
1/7/1939,,79,52,0,0,
1/8/1939,,76,60,0,0,
1/9/1939,,78,64,0,0,
1/10/1939,,75,68,1.24,0,
1/11/1939,,75,64,0.3,0,
1/12/1939,,71,46,0.35,0,
1/13/1939,,61,45,0,0,
1/14/1939,,64,39,0,0,
1/15/1939,,58,47,0.07,0,
1/16/1939,,55,30,0,0,
1/17/1939,,68,46,0.31,0,
1/18/1939,,61,37,0.02,0,
1/19/1939,,64,34,0,0,
1/20/1939,,70,37,0,0,
1/21/1939,,74,44,0,0,
1/22/1939,,75,46,0,0,
1/23/1939,,72,49,0,0,
1/24/1939,,69,46,0.09,0,
1/25/1939,,58,38,0,0,
1/26/1939,,60,47,0,0,
1/27/1939,,58,42,0,0,
1/28/1939,,65,42,0.02,0,
1/29/1939,,66,54,1.16,0,
1/30/1939,,60,42,0,0,
1/31/1939,,66,36,0,0,
2/1/1939,,72,53,0,0,
2/2/1939,,78,65,0,0,
2/3/1939,,72,44,0.31,0,
2/4/1939,,46,36,0,0,
2/5/1939,,62,37,0,0,
2/6/1939,,74,55,0.84,0,
2/7/1939,,74,43,0,0,
2/8/1939,,76,55,0,0,
2/9/1939,,77,66,0,0,
2/10/1939,,70,47,0.2,0,
2/11/1939,,59,40,0.47,0,
2/12/1939,,66,40,0,0,
2/13/1939,,65,47,0.03,0,
2/14/1939,,74,53,0.3,0,
2/15/1939,,70,47,0,0,
2/16/1939,,69,45,0,0,
2/17/1939,,74,51,0,0,
2/18/1939,,80,63,0,0,
2/19/1939,,73,65,0.04,0,
2/20/1939,,73,50,0.13,0,
2/21/1939,,64,42,0.09,0,
2/22/1939,,51,31,0,0,
2/23/1939,,57,27,0,0,
2/24/1939,,65,41,0,0,
2/25/1939,,67,51,0.84,0,
2/26/1939,,58,48,0,0,
2/27/1939,,75,52,0.09,0,
2/28/1939,,70,47,0,0,
3/1/1939,,60,45,0,0,
3/2/1939,,59,43,1.01,0,
3/3/1939,,58,39,0,0,
3/4/1939,,77,56,0.02,0,
3/5/1939,,74,66,0.19,0,
3/6/1939,,74,62,0,0,
3/7/1939,,69,47,0.02,0,
3/8/1939,,76,54,0,0,
3/9/1939,,80,60,0,0,
3/10/1939,,80,60,0,0,
3/11/1939,,79,66,0,0,
3/12/1939,,73,59,0.05,0,
3/13/1939,,74,44,0,0,
3/14/1939,,74,43,0,0,
3/15/1939,,78,56,0,0,
3/16/1939,,64,44,0,0,
3/17/1939,,66,39,0,0,
3/18/1939,,72,50,0,0,
3/19/1939,,71,44,0,0,
3/20/1939,,74,38,0,0,
3/21/1939,,80,46,0,0,
3/22/1939,,83,50,0,0,
3/23/1939,,84,50,0,0,
3/24/1939,,80,54,0,0,
3/25/1939,,80,59,0,0,
3/26/1939,,81,62,0,0,
3/27/1939,,86,66,0.04,0,
3/28/1939,,85,65,0,0,
3/29/1939,,76,71,0.03,0,
3/30/1939,,74,57,0.02,0,
3/31/1939,,85,49,0,0,
4/1/1939,,87,60,0,0,
4/2/1939,,85,65,0,0,
4/3/1939,,88,62,0,0,
4/4/1939,,83,61,0,0,
4/5/1939,,80,64,0,0,
4/6/1939,,74,,0.46,0,
4/7/1939,,55,39,0,0,
4/8/1939,,72,33,0,0,
4/9/1939,,78,48,0,0,
4/10/1939,,79,62,0,0,
4/11/1939,,88,68,0,0,
4/12/1939,,76,49,0,0,
4/13/1939,,70,55,0,0,
4/14/1939,,79,56,0,0,
4/15/1939,,83,69,0,0,
4/16/1939,,82,71,0,0,
4/17/1939,,73,53,0.84,0,
4/18/1939,,70,50,0,0,
4/19/1939,,74,42,0,0,
4/20/1939,,83,45,0,0,
4/21/1939,,78,52,0,0,
4/22/1939,,78,51,0,0,
4/23/1939,,78,56,0,0,
4/24/1939,,74,60,0.68,0,
4/25/1939,,83,64,0.34,0,
4/26/1939,,85,60,0,0,
4/27/1939,,81,68,0,0,
4/28/1939,,84,60,1.33,0,
4/29/1939,,78,56,0,0,
4/30/1939,,80,57,0,0,
5/1/1939,,83,62,0,0,
5/2/1939,,85,56,0,0,
5/3/1939,,79,53,0,0,
5/4/1939,,81,52,0,0,
5/5/1939,,82,55,0,0,
5/6/1939,,81,67,0,0,
5/7/1939,,81,65,0.85,0,
5/8/1939,,89,61,0.64,0,
5/9/1939,,86,64,0.24,0,
5/10/1939,,87,58,0.07,0,
5/11/1939,,86,58,0,0,
5/12/1939,,86,58,0,0,
5/13/1939,,85,62,0,0,
5/14/1939,,85,62,0,0,
5/15/1939,,85,64,0,0,
5/16/1939,,88,60,0,0,
5/17/1939,,84,67,0.15,0,
5/18/1939,,77,63,0.2,0,
5/19/1939,,86,64,1.64,0,
5/20/1939,,86,71,0.02,0,
5/21/1939,,89,64,0.82,0,
5/22/1939,,90,69,0,0,
5/23/1939,,89,68,0,0,
5/24/1939,,89,66,0,0,
5/25/1939,,82,70,0,0,
5/26/1939,,79,70,0.76,0,
5/27/1939,,86,70,1.8,0,
5/28/1939,,85,66,0.7,0,
5/29/1939,,87,67,0,0,
5/30/1939,,86,67,0,0,
5/31/1939,,85,68,0.35,0,
6/1/1939,,88,69,0.39,0,
6/2/1939,,85,70,0.01,0,
6/3/1939,,88,67,1.04,0,
6/4/1939,,88,68,0,0,
6/5/1939,,85,71,1.48,0,
6/6/1939,,89,70,0.51,0,
6/7/1939,,90,71,0,0,
6/8/1939,,90,73,0,0,
6/9/1939,,91,74,0,0,
6/10/1939,,90,71,0,0,
6/11/1939,,91,73,0,0,
6/12/1939,,91,70,0,0,
6/13/1939,,93,70,0,0,
6/14/1939,,94,72,0,0,
6/15/1939,,93,70,0.14,0,
6/16/1939,,96,73,0,0,
6/17/1939,,89,73,0,0,
6/18/1939,,87,78,0,0,
6/19/1939,,90,74,0,0,
6/20/1939,,92,74,0,0,
6/21/1939,,91,71,0,0,
6/22/1939,,96,69,0,0,
6/23/1939,,95,74,0,0,
6/24/1939,,95,72,0,0,
6/25/1939,,95,70,0,0,
6/26/1939,,94,72,0,0,
6/27/1939,,92,73,0.65,0,
6/28/1939,,91,70,0,0,
6/29/1939,,92,72,0,0,
6/30/1939,,88,72,0.21,0,
7/1/1939,,90,74,0.05,0,
7/2/1939,,87,74,0.52,0,
7/3/1939,,92,71,0.23,0,
7/4/1939,,94,73,0,0,
7/5/1939,,96,73,0,0,
7/6/1939,,96,69,0,0,
7/7/1939,,98,73,0,0,
7/8/1939,,94,74,0.04,0,
7/9/1939,,94,74,0,0,
7/10/1939,,90,75,0.1,0,
7/11/1939,,86,73,1.05,0,
7/12/1939,,91,73,0.56,0,
7/13/1939,,94,73,0,0,
7/14/1939,,97,76,0,0,
7/15/1939,,100,,0,0,
7/16/1939,,96,72,0.5,0,
7/17/1939,,95,76,0,0,
7/18/1939,,95,74,0,0,
7/19/1939,,94,72,0,0,
7/20/1939,,97,75,0,0,
7/21/1939,,96,76,0,0,
7/22/1939,,95,70,0.02,0,
7/23/1939,,90,72,0,0,
7/24/1939,,89,71,0.63,0,
7/25/1939,,90,72,0.07,0,
7/26/1939,,90,72,0.26,0,
7/27/1939,,92,71,0.15,0,
7/28/1939,,89,70,1.36,0,
7/29/1939,,87,70,1.29,0,
7/30/1939,,87,72,0.07,0,
7/31/1939,,89,71,0,0,
8/1/1939,,92,73,0.02,,
8/2/1939,,89,73,0.15,,
8/3/1939,,94,71,0.75,,
8/4/1939,,89,70,0.03,,
8/5/1939,,91,66,1.56,,
8/6/1939,,93,71,0,,
8/7/1939,,87,73,0,,
8/8/1939,,93,74,0,,
8/9/1939,,93,71,0,,
8/10/1939,,93,71,0.12,,
8/11/1939,,94,73,0,,
8/12/1939,,93,75,0,,
8/13/1939,,94,74,0,,
8/14/1939,,97,75,0,,
8/15/1939,,94,76,0.15,,
8/16/1939,,95,76,0.03,,
8/17/1939,,95,72,1.07,,
8/18/1939,,91,70,0.39,,
8/19/1939,,88,71,1.35,,
8/20/1939,,91,73,0.39,,
8/21/1939,,93,70,0.25,,
8/22/1939,,93,70,0.01,,
8/23/1939,,87,71,0,,
8/24/1939,,91,73,0,,
8/25/1939,,92,70,0,,
8/26/1939,,92,72,0,,
8/27/1939,,92,70,0,,
8/28/1939,,94,72,0,,
8/29/1939,,94,69,0,,
8/30/1939,,95,69,0,,
8/31/1939,,90,73,0.1,,
9/1/1939,,91,74,0.03,0,
9/2/1939,,94,72,0,0,
9/3/1939,,96,74,0,0,
9/4/1939,,94,73,0.13,0,
9/5/1939,,93,71,0,0,
9/6/1939,,95,69,0,0,
9/7/1939,,93,71,0,0,
9/8/1939,,93,71,0,0,
9/9/1939,,93,72,0.25,0,
9/10/1939,,96,70,0.01,0,
9/11/1939,,96,71,0,0,
9/12/1939,,96,72,0,0,
9/13/1939,,95,71,0,0,
9/14/1939,,95,71,0,0,
9/15/1939,,90,71,0,0,
9/16/1939,,88,67,0,0,
9/17/1939,,88,68,0.1,0,
9/18/1939,,90,68,0.1,0,
9/19/1939,,90,68,0.68,0,
9/20/1939,,88,69,0.15,0,
9/21/1939,,87,66,0.87,0,
9/22/1939,,88,61,0,0,
9/23/1939,,88,60,0,0,
9/24/1939,,87,60,0,0,
9/25/1939,,90,63,0,0,
9/26/1939,,92,69,0.01,0,
9/27/1939,,89,69,0.45,0,
9/28/1939,,83,68,0,0,
9/29/1939,,90,64,1.1,0,
9/30/1939,,79,62,0.83,0,
10/1/1939,,71,46,0,0,
10/2/1939,,78,45,0,0,
10/3/1939,,82,49,0,0,
10/4/1939,,85,54,0,0,
10/5/1939,,93,62,0,0,
10/6/1939,,91,72,0,0,
10/7/1939,,91,68,0,0,
10/8/1939,,88,65,0,0,
10/9/1939,,91,72,0.04,0,
10/10/1939,,89,69,0,0,
10/11/1939,,79,66,0.19,0,
10/12/1939,,76,56,0,0,
10/13/1939,,75,58,0,0,
10/14/1939,,80,52,0,0,
10/15/1939,,73,43,0,0,
10/16/1939,,82,48,0,0,
10/17/1939,,79,54,0,0,
10/18/1939,,81,48,0,0,
10/19/1939,,87,58,0,0,
10/20/1939,,87,62,0,0,
10/21/1939,,88,63,0,0,
10/22/1939,,92,64,0,0,
10/23/1939,,90,58,0,0,
10/24/1939,,87,59,0,0,
10/25/1939,,83,70,0.13,0,
10/26/1939,,89,75,0.8,0,
10/27/1939,,90,70,0.02,0,
10/28/1939,,80,59,0.39,0,
10/29/1939,,71,42,0,0,
10/30/1939,,66,50,0.07,0,
10/31/1939,,62,36,0.03,0,
11/1/1939,,76,36,0,0,
11/2/1939,,76,41,0,0,
11/3/1939,,70,42,0,0,
11/4/1939,,59,34,0,0,
11/5/1939,,64,30,0,0,
11/6/1939,,57,32,0,0,
11/7/1939,,64,44,0,0,
11/8/1939,,81,49,0,0,
11/9/1939,,81,47,0,0,
11/10/1939,,81,56,0,0,
11/11/1939,,80,57,0,0,
11/12/1939,,74,49,0.04,0,
11/13/1939,,68,47,0,0,
11/14/1939,,69,54,0,0,
11/15/1939,,67,56,0.21,0,
11/16/1939,,65,56,1.4,0,
11/17/1939,,69,61,0.41,0,
11/18/1939,,75,62,0,0,
11/19/1939,,74,58,0.17,0,
11/20/1939,,72,45,0,0,
11/21/1939,,69,43,0,0,
11/22/1939,,71,39,0,0,
11/23/1939,,71,40,0,0,
11/24/1939,,63,39,0,0,
11/25/1939,,63,42,0,0,
11/26/1939,,56,38,0,0,
11/27/1939,,58,35,0,0,
11/28/1939,,63,31,0,0,
11/29/1939,,66,33,0,0,
11/30/1939,,76,48,0,0,
12/1/1939,,77,59,0.49,0,
12/2/1939,,73,49,0.01,0,
12/3/1939,,70,36,0,0,
12/4/1939,,74,41,0,0,
12/5/1939,,78,44,0,0,
12/6/1939,,81,40,0,0,
12/7/1939,,78,50,0,0,
12/8/1939,,79,50,0,0,
12/9/1939,,78,51,0,0,
12/10/1939,,82,58,0,0,
12/11/1939,,78,64,0,0,
12/12/1939,,80,61,0,0,
12/13/1939,,71,55,0,0,
12/14/1939,,68,35,0,0,
12/15/1939,,66,38,0,0,
12/16/1939,,72,55,0.05,0,
12/17/1939,,76,49,0.02,0,
12/18/1939,,78,49,0,0,
12/19/1939,,68,52,1.76,0,
12/20/1939,,63,33,0,0,
12/21/1939,,72,36,0,0,
12/22/1939,,69,48,0,0,
12/23/1939,,74,63,0.31,0,
12/24/1939,,65,42,0,0,
12/25/1939,,48,41,0,0,
12/26/1939,,53,43,1.19,0,
12/27/1939,,52,34,0,0,
12/28/1939,,49,34,0.16,0,
12/29/1939,,48,31,0,0,
12/30/1939,,55,27,0,0,
12/31/1939,,66,33,0,0,
1/1/1940,,62,43,0,0,
1/2/1940,,57,31,0,0,
1/3/1940,,53,25,0,0,
1/4/1940,,51,39,0.13,0,
1/5/1940,,51,37,0.01,0,
1/6/1940,,49,30,0,0,
1/7/1940,,51,35,0.5,0,
1/8/1940,,46,28,0,0,
1/9/1940,,54,25,0,0,
1/10/1940,,61,36,0,0,
1/11/1940,,70,55,0,0,
1/12/1940,,74,63,0.32,0,
1/13/1940,,70,48,0.02,0,
1/14/1940,,69,36,0.1,0,
1/15/1940,,50,30,0,0,
1/16/1940,,56,24,0,0,
